id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,id_planta_agrupado,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
1281,270183246,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128468,271750,CALLE                   ,ESCORIAZA                                         ,2,28041,"440993,54","4466962,51",1,Puerta Calle,1,Abierto,40,PB,CAFETERIA RESTAURANTE DAKAR,1,Anual,1,Abierta,19.44,19.44,12/01/2015,11128468,271750,CALLE                   ,ESCORIAZA                                         ,2,  ,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,24,  
1282,170002152,17,VILLAVERDE          ,1705,LOS ANGELES         ,11143046,426695,CALLE                   ,LA DOLOROSA                                       ,19,28041,"441057,54","4467260,51",1,Puerta Calle,1,Abierto,30,PB,BAR TASIO,1,Anual,1,Abierta,60.0,60.0,12/01/2015,11143046,426695,CALLE                   ,LA DOLOROSA                                       ,19,  ,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,32,  
1284,200001006,20,SAN BLAS-CANILLEJAS ,2008,EL SALVADOR         ,20109203,88904179,CALLE                   ,MIAMI                                             ,9,28027,"446560,57","4476823,45",1,Puerta Calle,1,Abierto,10,PB,3B,1,Anual,1,Abierta,7.2,7.2,12/01/2015,20052839,88904333,CALLE                   ,ALCALA                                            ,493,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,5,5.0,10,  
1285,270242266,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126773,654350,CALLE                   ,SAHARA                                            ,50,28041,"441202,54","4467271,51",1,Puerta Calle,1,Abierto,100,PB,CERVECERIA MUERDE LA TAPA,1,Anual,1,Abierta,100.0,100.0,12/01/2015,11126773,654350,CALLE                   ,SAHARA                                            ,50,  ,Otros,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,33,33.0,125,  
1286,270419160,10,LATINA              ,1007,LAS AGUILAS         ,20098380,2504,CALLE                   ,GUAREÑA                                           ,5,28044,"435016,62","4471105,57",1,Puerta Calle,1,Abierto,10,PB,"MAXILOALAMAN, S.L.                             ",1,Anual,1,Abierta,25.02,25.02,12/01/2015,20098380,2504,CALLE                   ,GUAREÑA                                           ,5,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:30:00,10:00:00,00:00:00,0,0.0,8,8.0,30,  
1289,270181309,17,VILLAVERDE          ,1701,SAN ANDRES          ,11124167,88904299,CALLE                   ,ALADIERNA                                         ,14,28021,"439599,54","4466366,52",1,Puerta Calle,1,Abierto,10,PB,CASA TASIO,1,Anual,1,Abierta,34.19,34.19,12/01/2015,11124167,88904299,CALLE                   ,ALADIERNA                                         ,14,  ,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,7,7.0,26,  
1290,170000723,17,VILLAVERDE          ,1705,LOS ANGELES         ,11129020,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,44,28041,"440772,55","4467769,51",1,Puerta Calle,1,Abierto,30,PB,TABERNA VINOTECA LA TORRE,1,Anual,1,Abierta,55.81,20.38,12/01/2015,11129020,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,44,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,13,13.0,45,  
1291,270029621,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,20151805,505500,CALLE                   ,MIERES                                            ,15,28037,0,0,1,Puerta Calle,9,Baja Reunificación,130,PB,GARZON,1,Anual,1,Abierta,9.61,9.61,12/01/2015,20151805,505500,CALLE                   ,MIERES                                            ,15,  ,Calle peatonal,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,6,3.0,22,  
1292,280016697,2,ARGANZUELA          ,201,IMPERIAL            ,11008284,743600,CALLE                   ,TOLEDO                                            ,134,28005,"439517,59","4472950,53",1,Puerta Calle,1,Abierto,20,PB,VOLLE KANNE,1,Anual,1,Abierta,64.42,64.42,12/01/2015,11008284,743600,CALLE                   ,TOLEDO                                            ,134, A,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,27,27.0,79, A
1294,200000114,20,SAN BLAS-CANILLEJAS ,2004,ARCOS               ,11135957,493200,CALLE                   ,MASILLA                                           ,5,28037,"447758,56","4475347,43",1,Puerta Calle,1,Abierto,20,PB,MESON GALLEGO,1,Anual,1,Abierta,36.63,36.63,12/01/2015,11135957,493200,CALLE                   ,MASILLA                                           ,5,  ,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,15,15.0,54,  
1296,20000997,2,ARGANZUELA          ,201,IMPERIAL            ,11008245,743600,CALLE                   ,TOLEDO                                            ,140,28005,"439478,59","4472841,53",1,Puerta Calle,4,Cerrado,30,PB,LA ANDALUZA,1,Anual,1,Abierta,65.53,65.53,12/01/2015,11008245,743600,CALLE                   ,TOLEDO                                            ,140,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,17,17.0,68,  
1297,20000131,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010307,45400,CALLE                   ,ANCORA                                            ,19,28045,"441307,58","4472724,52",1,Puerta Calle,1,Abierto,10,PB,PAPAS PIZZA,1,Anual,1,Abierta,38.48,32.78,12/01/2015,11010307,45400,CALLE                   ,ANCORA                                            ,19,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,12,10.0,38,  
1298,270527792,13,PUENTE DE VALLECAS  ,1301,ENTREVIAS           ,11142456,206400,CALLE                   ,CONDE RODRIGUEZ SAN PEDRO                         ,48,28053,"443012,56","4470602,5",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA REAL,1,Anual,1,Abierta,36.12,36.12,12/01/2015,11142456,206400,CALLE                   ,CONDE RODRIGUEZ SAN PEDRO                         ,48,  ,Acera,10:00:00,01:00:00,01:00:00,00:00:00,10:00:00,02:30:00,02:30:00,00:00:00,0,0.0,14,14.0,51,  
1299,90000839,9,MONCLOA-ARAVACA     ,901,CASA DE CAMPO       ,20106533,2330,CALLE                   ,MOZART                                            ,13,28008,"438693,6","4474971,54",1,Puerta Calle,4,Cerrado,10,PB,CERVECERIA CRUZ BLANCA,1,Anual,1,Abierta,74.42,74.42,12/01/2015,20106572,298900,PASEO                   ,FLORIDA                                           ,16,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:00:00,10:00:00,00:00:00,0,0.0,20,20.0,80,  
1300,20001779,2,ARGANZUELA          ,202,ACACIAS             ,31011503,88904211,CALLE                   ,NOGALES                                           ,1,28005,"439843,59","4472738,53",1,Puerta Calle,1,Abierto,30,PB,JEAN LOUIS DAVID,1,Anual,1,Abierta,59.56,45.25,12/01/2015,20007320,2900,PASEO                   ,ACACIAS                                           ,39,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,02:30:00,00:00:00,0,0.0,26,16.0,68,  
1301,40001552,4,SALAMANCA           ,402,GOYA                ,11015566,290200,AVENIDA                 ,FELIPE II                                         ,28,28009,"442827,58","4475003,5",1,Puerta Calle,1,Abierto,20,PB,CERVECERIA 100 MONTADITOS,1,Anual,1,Abierta,19.44,19.44,12/01/2015,11015566,290200,AVENIDA                 ,FELIPE II                                         ,28,  ,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,24,  
1303,270527501,5,CHAMARTIN           ,501,EL VISO             ,11020923,353200,PASEO                   ,LA HABANA                                         ,17,28036,"441668,6","4477950,52",1,Puerta Calle,1,Abierto,10,PB,FRIDAYS,1,Anual,1,Abierta,29.0,29.0,12/01/2015,11020923,353200,PASEO                   ,LA HABANA                                         ,17,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,14,14.0,28,  
1304,280016757,2,ARGANZUELA          ,202,ACACIAS             ,11008336,743600,CALLE                   ,TOLEDO                                            ,171,28005,"439457,59","4472630,53",1,Puerta Calle,1,Abierto,30,PB,EL MIRADOR DE SAN ISIDRO,1,Anual,1,Abierta,85.75,45.92,12/01/2015,20002153,743600,CALLE                   ,TOLEDO                                            ,175,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,28,15.0,112, D
1306,270539207,2,ARGANZUELA          ,202,ACACIAS             ,20123832,801200,PASEO                   ,YESERIAS                                          ,15,28005,"439734,59","4472321,53",1,Puerta Calle,1,Abierto,80,PB,RESTAURANTE CERVECERIA CABO FISTERRA,1,Anual,1,Abierta,46.18,46.18,12/01/2015,20123832,801200,PASEO                   ,YESERIAS                                          ,15, A,Plaza peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,15,15.0,46, A
1308,40000599,4,SALAMANCA           ,402,GOYA                ,11015583,292500,CALLE                   ,FERNAN GONZALEZ                                   ,7,28009,"442818,58","4475072,5",1,Puerta Calle,1,Abierto,20,PB,LE PETIT PRINCIPE,1,Anual,1,Abierta,21.6,21.6,12/01/2015,11015583,292500,CALLE                   ,FERNAN GONZALEZ                                   ,7,  ,Calle peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,6,6.0,24,  
1314,20000320,2,ARGANZUELA          ,202,ACACIAS             ,11008625,274600,PASEO                   ,ESPERANZA                                         ,21,28005,"440232,59","4472510,53",1,Puerta Calle,1,Abierto,10,PB,BURGER KING,1,Anual,1,Abierta,93.9,60.0,12/01/2015,11008625,274600,PASEO                   ,ESPERANZA                                         ,21,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,14,30.0,56,  
1316,20000462,2,ARGANZUELA          ,202,ACACIAS             ,11010590,69800,CALLE                   ,ARGANDA                                           ,2,28005,"439815,59","4472274,53",1,Puerta Calle,1,Abierto,10,PB,EUROBAR COPPOLA,1,Anual,1,Abierta,60.78,31.98,12/01/2015,20007458,801200,PASEO                   ,YESERIAS                                          ,27,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,18,10.0,72,  
1317,270322927,2,ARGANZUELA          ,202,ACACIAS             ,11008386,801200,PASEO                   ,YESERIAS                                          ,45,28005,"440057,59","4472138,53",1,Puerta Calle,1,Abierto,30,PB,RESTAURANTE OVIEDO,1,Anual,1,Abierta,69.3,69.3,12/01/2015,11008386,801200,PASEO                   ,YESERIAS                                          ,45,  ,Zona de estacionamiento,08:00:00,01:30:00,08:00:00,01:30:00,08:00:00,01:30:00,08:00:00,01:30:00,0,0.0,13,10.0,46,  
1321,200001110,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,20072654,422000,CALLE                   ,JULIAN CAMARILLO                                  ,29,28037,"446625,56","4476176,45",1,Puerta Calle,1,Abierto,20,PB,EL HORNO,1,Anual,1,Abierta,11.7,9.0,12/01/2015,20072651,696300,CALLE                   ,SANTA LEONOR                                      ,57, D,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,5,5.0,15, A
1323,40001647,4,SALAMANCA           ,402,GOYA                ,11015049,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,35,28006,"442688,58","4475508,5",1,Puerta Calle,1,Abierto,20,PB,LIZARRAN,1,Anual,1,Abierta,18.37,18.37,12/01/2015,11015049,206100,CALLE                   ,CONDE DE PEÑALVER                                 ,35,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,6,6.0,23,  
1325,270475461,4,SALAMANCA           ,406,CASTELLANA          ,11020200,441300,CALLE                   ,LOPEZ DE HOYOS                                    ,10,28006,"441712,59","4476477,52",1,Puerta Calle,1,Abierto,40,PB,PANELA & CO,1,Anual,1,Abierta,8.78,8.78,12/01/2015,11020200,441300,CALLE                   ,LOPEZ DE HOYOS                                    ,10,  ,Acera,10:00:00,23:00:00,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,00:00:00,0,0.0,5,5.0,10,  
1326,285020650,12,USERA               ,1201,ORCASITAS           ,11080678,631425,CALLE                   ,RANCHO                                            ,9,28041,"439839,57","4469108,52",1,Puerta Calle,1,Abierto,20,PB,BAR-CAFETERÍA-CHURRERIA,1,Anual,1,Abierta,68.19,68.19,12/01/2015,11080678,631425,CALLE                   ,RANCHO                                            ,9,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,22,22.0,67,  
1327,280011502,1,CENTRO              ,106,SOL                 ,11007492,276100,CALLE                   ,ESPOZ Y MINA                                      ,3,28012,"440427,59","4474185,53",1,Puerta Calle,1,Abierto,50,PB,LAS  BRAVAS,1,Anual,1,Abierta,18.54,18.54,12/01/2015,20006718,495200,PASAJE                  ,MATHEU                                            ,1,  ,Calle peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,6,6.0,23,  
1328,280011721,1,CENTRO              ,106,SOL                 ,11007690,498000,PLAZA                   ,MAYOR                                             ,2,28012,"440014,59","4474062,53",1,Puerta Calle,1,Abierto,20,PB,EN COPA DE BALON,1,Anual,1,Abierta,90.23,90.23,12/01/2015,11007690,498000,PLAZA                   ,MAYOR                                             ,2,  ,Plaza peatonal,10:00:00,01:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,2,2.0,27,27.0,99,  
1329,280009757,1,CENTRO              ,104,JUSTICIA            ,11004716,81800,CALLE                   ,AUGUSTO FIGUEROA                                  ,33,28004,"440798,59","4474885,53",1,Puerta Calle,1,Abierto,50,PB,RODILLA,1,Anual,1,Abierta,19.44,19.44,12/01/2015,11004715,230900,PLAZA                   ,CHUECA                                            ,1,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,6,6.0,24,  
1330,280011957,1,CENTRO              ,106,SOL                 ,20007100,670500,PLAZA                   ,SAN GINES                                         ,1,28013,"440013,59","4474234,53",1,Puerta Calle,1,Abierto,20,PB,LA CARBONERIA,1,Anual,1,Abierta,2.88,2.88,12/01/2015,20007076,200600,CALLE                   ,COLOREROS                                         ,5,  ,Acera,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,2,2.0,4,  
1332,10002357,1,CENTRO              ,102,EMBAJADORES         ,11003120,264800,PLAZA                   ,EMPERADOR CARLOS V                                ,9,28012,"441219,58","4473355,52",1,Puerta Calle,1,Abierto,20,PB,100 MONTADITOS,1,Anual,1,Abierta,39.78,39.78,12/01/2015,11003120,264800,PLAZA                   ,EMPERADOR CARLOS V                                ,9,  ,Acera,10:00:00,01:00:00,10:00:00,23:00:00,10:00:00,02:30:00,10:00:00,23:00:00,0,0.0,12,12.0,46,  
1333,280010459,1,CENTRO              ,105,UNIVERSIDAD         ,11005645,313100,CALLE                   ,FUENCARRAL                                        ,43,28004,"440522,59","4474957,53",1,Puerta Calle,1,Abierto,70,PB,LLAOLLAO,1,Anual,1,Abierta,4.32,4.32,12/01/2015,11005645,313100,CALLE                   ,FUENCARRAL                                        ,43,  ,Plaza peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,3,3.0,6,  
1335,280010390,1,CENTRO              ,105,UNIVERSIDAD         ,11005486,313100,CALLE                   ,FUENCARRAL                                        ,93,28004,"440477,59","4475373,53",1,Puerta Calle,1,Abierto,30,PB,PIZZA PITA,1,Anual,1,Abierta,18.05,18.05,12/01/2015,11005486,313100,CALLE                   ,FUENCARRAL                                        ,93,  ,Plaza peatonal,09:00:00,23:30:00,09:00:00,23:00:00,09:00:00,00:30:00,09:00:00,23:00:00,0,0.0,4,4.0,9,  
1336,270277068,1,CENTRO              ,104,JUSTICIA            ,11004593,230900,PLAZA                   ,CHUECA                                            ,10,28004,"440829,59","4474891,53",1,Puerta Calle,1,Abierto,10,PB,LA BOHEMIA,1,Anual,1,Abierta,19.44,19.44,12/01/2015,11004593,230900,PLAZA                   ,CHUECA                                            ,10,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,6,6.0,24,  
1337,270051335,1,CENTRO              ,106,SOL                 ,11007229,388600,CALLE                   ,JACOMETREZO                                       ,15,28013,"439946,6","4474622,53",1,Puerta Calle,1,Abierto,70,PB,O´FARO DE FINISTERRE RESTAURANTE,1,Anual,1,Abierta,42.84,42.84,12/01/2015,11007229,388600,CALLE                   ,JACOMETREZO                                       ,15,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,16,16.0,54,  
1338,270310047,1,CENTRO              ,102,EMBAJADORES         ,11002432,432200,CALLE                   ,LAVAPIES                                          ,42,28012,"440403,59","4473473,53",1,Puerta Calle,1,Abierto,10,PB,LAVAPIES SHAPLA,1,Anual,1,Abierta,14.4,14.4,12/01/2015,11002432,432200,CALLE                   ,LAVAPIES                                          ,42,  ,Acera,09:00:00,23:30:00,09:00:00,23:00:00,09:00:00,01:00:00,09:00:00,23:00:00,0,0.0,3,3.0,12,  
1339,270439986,1,CENTRO              ,105,UNIVERSIDAD         ,11005521,659200,CALLE                   ,SAN ANDRES                                        ,12,28004,"440311,6","4475346,53",1,Puerta Calle,1,Abierto,10,PB,CAFE PEPE BOTELLA,1,Anual,1,Abierta,20.02,20.02,12/01/2015,11006172,251900,PLAZA                   ,DOS DE MAYO                                       ,9,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,8,8.0,24,  
1340,270362086,1,CENTRO              ,106,SOL                 ,11007287,531200,CALLE                   ,NAVAS DE TOLOSA                                   ,3,28013,"440055,59","4474518,53",1,Puerta Calle,1,Abierto,10,PB,A MIÑA GAITA,1,Anual,1,Abierta,4.68,4.68,12/01/2015,11007287,531200,CALLE                   ,NAVAS DE TOLOSA                                   ,3,  ,Calle peatonal,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,02:00:00,10:00:00,23:00:00,0,0.0,2,2.0,6,  
1342,270271237,1,CENTRO              ,106,SOL                 ,11007802,670400,PASADIZO                ,SAN GINES                                         ,5,28013,"440037,59","4474257,53",1,Puerta Calle,1,Abierto,10,PB,CHOCOLATERIA SAN GINES ANEXO,1,Anual,1,Abierta,36.72,36.72,19/01/2015,11007802,670400,PASADIZO                ,SAN GINES                                         ,5,  ,Calle peatonal,10:00:00,00:30:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0.0,13,13.0,46,  
